800001,3547168167123108
800002,3547658333222220
800003,3547256143000245
800004,3531076525861239
800005,5329310944759456
800006,5330293761697783
800007,3528007135965639
800008,5212531685991373
800009,5498986202847369
800010,5333432481515287
800011,3528095453990636
800012,4154883503880946
800013,5245871097504361
800014,3589777741715364
800015,4630476741692532
800016,5279044156918838
800017,3528681045332301
800018,5307238389183358
800019,5418458984548485
800020,5431757261821153
800021,5590746663765597
800022,3589468127598679
800023,5450526015561172
800024,3547637604188245
800025,3589529947401473
800026,5110072684399035
800027,3531808216287983
800028,5505182251986439
800029,5291156440274892
800030,3589059688629382
800031,5291365152566301
800032,3589992851693584
800033,5578746282063743
800034,3589743324053973
800035,5487818006329696
800036,3531812073954723
800037,5449397831043751
800038,3528005009747868
800039,5314699572804263
800040,5519390557736656
800041,5394368533833708
800042,5520966789204845
800043,3531505960679305
800044,5564039642825414
800045,3528039918135259
800046,3528817105555028
800047,5481174816271008
800048,3528464719672038
800049,4200054228621959
800050,3531215099308837
800051,3547579753791004
800052,5469879401620567
800053,5595203678780290
800054,3531111255916325
800055,5313323122239928
800056,3528872928893107
800057,3528579789544429
800058,5210645841991758
800059,3589443714766553
800060,5469667681992046
800061,3528071066881126
800062,5582537476818831
800063,3531620694562217
800064,3528457435196705
800065,5240854343964719
800066,3531827852721808
800067,4574974321743792
800068,5355804370027597
800069,5145782866256176
800070,5240519654469206
800071,5150846230402278
800072,5191963354259921
800073,5134968331801119
800074,3528925168220796
800075,4396946060204100
800076,3547895324259374
800077,3547917854778853
800078,3531885833367293
800079,3547713615537286
800080,5272759468373232
800081,5283063246574131
800082,3531356603504334
800083,3528928437254513
800084,5478456485469435
800085,3528539749430720
800086,4681327071364120
800087,5288989595799206
800088,3531630794620213
800089,3531153371180459
800090,4210080683910530
800091,5140583819422613
800092,4015714354834089
800093,5385404870938714
800094,3531557506258747
800095,5212900129496615
800096,3528601980696504
800097,5189142303398644
800098,5315496892421192
800099,5368035804630092
800100,4587377735877844
800101,3528795321464405
800102,5444019697925441
800103,3528111971566198
800104,3528119992975398
800105,5206208562023964
800106,5152301145887679
800107,5326737847242905
800108,3547488879961228
800109,3589395607668637
800110,4127875894193579
800111,5237367396963441
800112,5374945848041192
800113,5570899059046354
800114,5434024207279069
800115,3589962426115375
800116,3528318022077263
800117,3528109454994601
800118,3547056291855593
800119,3531828521641173
800120,5383386806350477
800121,3589109194062231
800122,5368187465627253
800123,5501748933561617
800124,5585727242766934
800125,5223656807259996
800126,4539383127051428
800127,4927804629316325
800128,3531003959244587
800129,5481118522826317
800130,3528984081124789
800131,5289645755079881
800132,5147638688162322
800133,3528061145641927
800134,4075475165254251
800135,5542377504017629
800136,5297773020792331
800137,5349601987006961
800138,5485483475586595
800139,5295741996655891
800140,3531606448920688
800141,3589017517481172
800142,3547059133560080
800143,4211111583685795
800144,4146752698787745
800145,5160388176346586
800146,3528293340562785
800147,4941690494222842
800148,5102085058614413
800149,5340103299682923
800150,3547128162837290
800151,5126980037218198
800152,5507593439680372
800153,3531897255860664
800154,3589638399781420
800155,4675993476804646
800156,5211501320450509
800157,3528559597394100
800158,3547546145854769
800159,3589757733687623
800160,3531903027629625
800161,5201651888347852
800162,3528432383517575
800163,5133754594201419
800164,3589218537498498
800165,5569381462317163
800166,5503739367664257
800167,5191111264147954
800168,4951360847434524
800169,3528586599995972
800170,3531700123175897
800171,5307040466785294
800172,5453163035364689
800173,5246641099787470
800174,5178663642749448
