700001,4378721554190732
700002,3589518615379642
700003,3528604413385825
700004,4307557594058726
700005,5140386818449613
700006,5175269267845750
700007,5136659223306598
700008,4564818914761666
700009,3547441061252796
700010,5124212029196354
700011,5443440376052857
700012,5391901226642106
700013,4677422937792066
700014,5459578102577146
700015,4805983481485582
700016,5220065854151486
700017,4865628450581011
700018,5351660968936124
700019,4074470442840012
700020,3547448719185820
700021,3528414961558678
700022,5409888674170583
700023,5359010052007666
700024,3589335728182511
700025,3531568774208475
700026,5112118785669187
700027,3547069862712452
700028,3589707021384638
700029,5268144649048650
700030,5447159019606419
700031,5450657678588131
700032,3547313094296393
700033,3589671074204272
700034,3589306369547359
700035,3547124168951497
700036,5580683132816526
700037,5542947268018847
700038,5432302994412383
700039,5289921308876787
700040,5259306034305173
700041,3528317924766381
700042,3531375825261065
700043,3528435536435376
700044,3589029713411391
700045,3528390186984394
700046,3547508952553021
700047,5393495646694242
700048,3547694258746322
700049,5256946230043373
700050,5231655448809755
700051,5215631847524389
700052,5126524691295466
700053,5435555027825895
700054,5323376585482599
700055,3531060193278082
700056,3528495047971417
700057,4938297093568668
700058,3528976520940323
700059,5439728346606335
700060,5538330351506679
700061,3589906440328949
700062,3531837246068660
700063,5206836813351095
700064,5484704490008986
700065,3589509157503796
700066,5573550541503549
700067,3547520002766261
700068,5531018935035772
700069,3531288715778043
700070,3531868376478831
700071,5334165153684336
700072,5265580370133733
700073,5359846576871777
700074,3589429257641918
700075,5503350322259325
700076,5524517035933480
700077,5225327878877884
700078,3528941194105304
700079,3589693767649321
700080,3531766374962142
700081,3547510124446673
700082,3589673165066978
700083,3547091210703038
700084,5379875579904963
700085,3589414313603625
700086,3547458943227541
700087,3531908048628646
700088,5442136974482544
700089,5266388338982855
700090,3589732001653110
700091,5423115378726020
700092,5347485828732882
700093,5560551067211413
700094,3547643051272944
700095,5558372762768674
700096,5487165210709565
700097,5426169045825846
700098,5357953319506650
700099,3589653077629726
700100,5300618457296888
700101,5475062516639399
700102,4072371194833913
700103,4456276313848484
700104,5459770800208563
700105,5116734020807325
700106,3528846415022605
700107,4530946702974798
700108,5362735942436998
700109,3589232420999559
700110,5106572159896791
700111,5335578696374553
700112,5454831173199248
700113,4992215268143763
700114,4774284688576625
700115,5424928723061318
700116,3531158641313861
700117,5313289929318828
700118,5461392067022871
700119,5348887008033347
700120,3547659002500733
700121,5234683463509886
700122,3528858024975087
700123,5541541027361552
700124,3528433367597216
700125,5210449502178769
700126,5178844292939086
700127,5145213134786870
700128,3547916847429388
700129,5225105936229031
700130,3531229303695068
700131,4155301395381433
700132,3531144004177416
700133,3531145661615672
700134,5209914356835450
700135,5488298827947806
700136,4517341303710923
700137,5518047842042527
700138,5386425908698272
700139,5499416752038316
700140,3531972672282117
700141,5576354959903311
700142,5150192770968601
700143,3531549975557971
700144,3531175099854569
700145,5505347134059886
700146,3528392007049221
700147,3547570035251761
700148,5260331695087584
700149,5591201471136188
700150,5323037394727709
700151,3589098138139029
700152,3589428610379235
700153,5274077659612984
700154,3531119279169215
700155,5421537259757667
700156,3589859199308052
700157,4933006568189962
700158,3589005261680723
700159,5137412709657972
700160,5407823341683819
700161,5247954869267489
700162,3528113730047751
700163,5297494515601461
700164,4519677888691043
700165,5288616322389403
700166,3589080594728616
700167,3531844820972378
700168,5361345886930332
700169,5335692843227250
700170,3531292665371424
700171,5354881658851543
700172,3531719185088829
700173,3528859160597776
700174,3531114966402171
700175,5391710868157482
700176,4993750249772228
700177,5570776893208389
700178,3528209999209840
700179,3528691570182236
700180,5544219617801284
700181,5486683610530150
700182,5526602124649337
700183,5397883820961515
700184,5228255330739055
700185,5275443082951621
700186,3528293023413131
700187,5526254974571836
700188,5452160193802466
700189,5200355550612898
700190,3547438556744201
700191,5589046270757072
700192,3547965086321429
700193,5196742536819975
700194,4853144560771333
700195,3531489730499893
700196,5512849181678165
700197,3589681215263487
700198,5258397945849169
700199,5304672318408841
700200,5359690288128992
700201,3528866551931686
700202,4805259659809188
700203,3531363770208101
700204,5567800195441350
700205,5322953520299420
700206,4482731186892001
700207,5413178366305676
700208,5515286340564136
700209,3528410391118506
700210,3589834374253668
700211,5354078840274460
