900001,3547557674605943
900002,3589801547073864
900003,5478117700394633
900004,5328185204349336
900005,3528071402283323
900006,3589177342619013
900007,5538062794246847
900008,3531918131263477
900009,3531198696230137
900010,3589978819314939
900011,4617056784676308
900012,5491356689747307
900013,5226898297066176
900014,3547355974054156
900015,3547976928500497
900016,5374545550869804
900017,5102425929736855
900018,4154612284229469
900019,5230771816004642
900020,3531212236532550
900021,3589112921924617
900022,3531161117436646
900023,4364759055853966
900024,3589018787378857
900025,3547236942349178
900026,3528953191233457
900027,5359550559806700
900028,3547382401152068
900029,5289608605272636
900030,3589908579826678
900031,5355479306108050
900032,3531487908600965
900033,3531752276891345
900034,3531825802564165
900035,5316672285616344
900036,5341598709827114
900037,4015015621539965
900038,5430016947965182
900039,5473465014912348
900040,4577974825448926
900041,5239404901747906
900042,3531642323678323
900043,5344027207268337
900044,3547012730421331
900045,5514368773411558
900046,3531497464066130
900047,5396783113747649
900048,5292312599580207
900049,5113230743539722
900050,5180585333436003
900051,5250233493749625
900052,5102803724439439
900053,5300088688672001
900054,4614367454775632
900055,5489263001528496
900056,4129637118666579
900057,5259781782829037
900058,5158203113949152
900059,5376373186757463
900060,3589292900286415
900061,5129142047734329
900062,5324777721462371
900063,5184719623275570
900064,5199309684153200
900065,3547646171795137
900066,5320095886275342
900067,4649904020307407
900068,3531171588093976
900069,5329832345555385
900070,5124709459187413
900071,5209096522274356
900072,5200182172003525
900073,3528091339384269
900074,3547437127907956
900075,5108941953286256
900076,3589133134291406
900077,3531944316551105
900078,5537356004953304
900079,3528060409458905
900080,5396274616220624
900081,3547895288568135
900082,5276927626341810
900083,5241499025088730
900084,3589072213175672
900085,5269517787644413
900086,5567933585765997
900087,3531557998118756
900088,4888183119221863
900089,5541503747721521
900090,5344954751572499
900091,5555473205490081
900092,5369636860890502
900093,5468186646579549
900094,5450062210844242
900095,3547939150302416
900096,5260986988906871
900097,5189357830287383
900098,3528298706950200
900099,5378550571712168
900100,5246898207333442
