1,5334808156585838
2,3531479702683122
3,3528729814556119
4,5576283691346396
5,5555184005082808
6,5291433022465582
7,5177011926565085
8,4732544792927746
9,5584121049620712
10,4953527027050680
11,5278034905569427
12,5526539703579123
13,3528510401475346
14,5186540426657663
15,5263887863807848
16,5504861156347129
17,3531309595676562
18,3528823692517679
19,3528020687176887
20,3528812843504790
21,5385358808783603
22,5432796821395197
23,5420351943365502
24,5488100854927358
25,5452081510653124
26,3589531601979524
27,3547666090031696
28,5583473444955163
29,3531066936835541
30,5279407106893660
31,3528369058363628
32,3528241279925255
33,5521496098045664
34,3547540953184209
35,5252126065919293
36,4210249035875480
37,5147309773514986
38,5306888697712351
39,3589364277536686
40,3528160231117806
41,3589530305465379
42,3547249433743770
43,3531769835412234
44,5396320946748283
45,5327662973868626
46,3531215824792400
47,4448555984396580
48,4151164502805937
49,5286041148926066
50,5179014463817197
51,3589734194220490
52,3528801282376253
53,3547657159835995
54,3589879185047417
55,5288857723300753
56,4645506834064728
57,5548369450716439
58,5123643179383721
59,5354471878433572
60,5120616593363852
61,3589554284791605
62,5166679554521285
63,3528742158652422
64,4610141714771602
65,5444462408655596
66,5448215947110996
67,5253809088957994
68,5207433802194377
69,5354594130414623
70,4767431832993237
71,3531063310748559
72,3589078649289826
73,5324032712866571
74,5542565159529063
75,5400554175134852
76,3531998075294826
77,5289128947231537
78,5279294566329575
79,5144215632241685
80,5495261916933628
81,3528370606975367
82,5129846886680236
83,3589584575918859
84,5441506871917630
85,5415419338626007
86,4862965316556048
87,3531118848256141
88,4875922116979603
89,3547013179618755
90,3547333352156095
91,3528936488524573
92,5556896764784254
93,5178882200921523
94,4677861385946936
95,3547552979902005
96,4674348641756352
97,5579618062883563
98,5502783355189585
99,5483806936463546
100,3547489393981554
101,5581555894989419
102,3589288429767334
103,3589412287618491
104,5584159167855654
105,4975368690063991
106,5407767940080431
107,4094876124340527
108,5234054848697634
109,5383489520245165
110,4297945863224302
111,3528870631842547
112,5213617669283091
113,3547863475277867
114,5475954580726116
115,3531893170007657
116,5479525343539583
117,3547393864274410
118,4165941486167675
119,4816062602391916
120,5474306809061732
121,5310601973595793
122,3528642364849290
123,5529654018061838
124,5337610462659095
125,5440420213735790
126,3547332889799075
127,3589761863649063
128,4675254172099504
129,4582534573469959
130,3528349524527149
131,3589564914551379
132,5568592380992983
133,3589939976952835
134,5286726741278506
135,3531388345220657
136,4668415208587255
137,5509688177887463
138,3531407525959877
139,5431735482687603
140,3589285910575891
141,3528334864148594
142,5380822313925141
143,5205331491781784
144,5174190804887777
145,4726201374922229
146,3528648653826067
147,3528227721671419
148,3589820160921717
149,5403663083437741
150,5283991398114780
151,5208985050065222
152,3589343560475708
153,3528557915698660
154,5360035275080912
155,4914683254899703
156,5305535632367230
157,5400752692941146
158,5110744165953146
159,3531701297026319
160,3589365584863414
161,3589449297203585
162,5356682220383787
163,3528712665735613
164,5384195032315206
165,5256609016679195
166,5353155364946860
167,4993767333041763
168,5336182731860311
169,3531942952742279
170,3589225338243417
171,3531187125757454
172,5216495918677938
173,3547180130549054
174,5133073183829777
175,3531050133888432
176,3547993743100175
177,3531237616679430
178,5428111918982886
179,5231241098108532
180,5353919421874195
181,5598602483690147
182,3589969263595485
183,5534982624725051
184,5274188815781077
185,3547856081154521
186,3531886105140704
187,5292685182625863
188,5316598368370636
189,3531243751022446
190,5507520084068953
191,5532140906295323
192,5170164140103259
193,3589002582588407
194,3547166043927621
195,5285728945945881
196,3528166428057318
197,5137884601708575
198,4931922009684769
199,5420372614567824
200,5428578241576862
201,4136689821059588
202,3531563975427805
203,3589578717632079
204,3589063212505744
205,5440074702439248
206,3547789211778981
207,3528991683700207
208,5335123083339785
209,3589219449628002
210,5591177764572888
211,5137608385254191
212,3547315782095608
213,4087931378483145
214,3528097664910697
215,5158481462444969
216,4537993544425849
217,5403466329091227
218,5338475382669565
219,5168676899618746
220,3547869179505372
221,5103521674482772
222,4470407497545687
223,3589559665178609
224,5570627840145168
225,5165340712572096
226,3528017754369939
227,5148057192956066
228,5140959352786044
229,5589288528532879
230,3547349116593606
231,3547670144696632
232,5142391302928858
233,5307858332379885
234,3547891218996594
235,5590097392149563
236,3547464446036717
237,5344696962231448
238,4691625976143546
239,5550673390781644
240,4202110382194051
241,3531301574943436
242,5441770326705415
243,3528201807284224
244,4148261702921646
245,3528117414774386
246,3531342396148780
247,5215737530384437
248,4145033275733332
249,3528680331640333
250,4629188475819016
251,3589682459124577
252,3589451503258409
253,5381847348384406
254,5140813560912527
255,5485931834128074
256,5367971239789639
257,3547693564226677
258,5581670007434662
259,5193199495326467
260,5387202203509806
261,3531299697045877
262,4059478896070800
263,3528828100912990
264,5488799400356381
265,3531918327635465
266,5283576057351171
267,5569158660022528
268,3528959730121339
269,5115769107113313
270,5541962164387334
271,3528176619575712
272,3528316303084507
273,3589470502549182
274,4305651031180805
275,3547205228320853
276,5335845888063518
