600001,3531502689979247
600002,5551885201778168
600003,5267565835923962
600004,3528612503593959
600005,3547382196197819
600006,5486758068000785
600007,5252493243814575
600008,3547095481472416
600009,3531933802628786
600010,5484251120802127
600011,4315264197214433
600012,3589046719176024
600013,5576034852781424
600014,5327832952363270
600015,3589276842055242
600016,3528552861008523
600017,5487898602848113
600018,3547166697432820
600019,4691670925726443
600020,3528147790981575
600021,5429793379098960
600022,5590733206763596
600023,3589001242687099
600024,4116631874630264
600025,3589973488847195
600026,5364463766640549
600027,5203692740803287
600028,5405377742095052
600029,3589015587727797
600030,4616078091155593
600031,5125708991822998
600032,3528784908389859
600033,4103338218798768
600034,3531216211361650
600035,5574261265291600
600036,5395539180042515
600037,3528525890018427
600038,5186826045667134
600039,3589803099367354
600040,5320425765561711
600041,5434738846123691
600042,3531487450495147
600043,3589138538018576
600044,5332884467913312
600045,5137215484919405
600046,5204402422280294
600047,5455135425876576
600048,3528573513519704
600049,5256814698570357
600050,5528902561815599
600051,4371009430831039
600052,5177966487201950
600053,3547828300538270
600054,3531775851524163
600055,3589255830997929
600056,5348760064577817
600057,5431336135676156
600058,5314239148628595
600059,3547173599059456
600060,3531434752074027
600061,5570972709773155
600062,4874182612364112
600063,4436202398090283
600064,3589376711826723
600065,4329812646627057
600066,5236965308650252
600067,5145358158151957
600068,3589874614851642
600069,3589597696607057
600070,5285612559176047
600071,3528673584953330
600072,3589272226068277
600073,5487627067296517
600074,5166273164053917
600075,5422782667174283
600076,3589624397534584
600077,3547665808096119
600078,5409308804921921
600079,5394450788831874
600080,3589318033882176
600081,5457406125612911
600082,5223502354991196
600083,5214342749129082
600084,3528640787172144
600085,3531741703260637
600086,5191629353637807
600087,4961522191528578
600088,3528597459594909
600089,4919013032400887
600090,3589068130509851
600091,3589132347665735
600092,5525687808921001
600093,3547192447936197
600094,5299718084044371
600095,5152007608898890
600096,5266714275660523
600097,4058206839485999
600098,3531956388654896
600099,3547325131743131
600100,5529044776118080
600101,5596545779709262
600102,5240736029061831
600103,5273474647478075
600104,5213780268272170
600105,5438679951794896
600106,5406551558398855
600107,5234729650145750
600108,3528228527650198
600109,5587274938219144
600110,5145045298517572
600111,3547651855346156
600112,3547955188681345
600113,5169610472079414
600114,5314980178154412
600115,3528990299964255
600116,5281819209010474
600117,5532148757917476
600118,3531899933447941
600119,5350335395268873
600120,5265655312206397
600121,3531864219157606
600122,5149822671839499
600123,5498154640229810
600124,3589175915382914
600125,5184231925427790
600126,5293082869125425
600127,5374096546478697
600128,4973358927696274
600129,3589445919172706
600130,5431474854329801
600131,3547435023709603
600132,3547481161714624
600133,3528445417366308
600134,5341053784289637
600135,5498099870983878
600136,5177057676763883
600137,5568128365885422
600138,5481492806898885
600139,5325528686431643
600140,3528850197789867
600141,5590163774028811
600142,3589231464669200
600143,4559585269425948
600144,5180602132613830
600145,5552474387659339
600146,5558089381494897
600147,3528359557297316
600148,3531116905192980
600149,5315374922470770
600150,3589786321225414
600151,4949685873959869
600152,5405450063343266
600153,3528719371466190
600154,4977696315163651
600155,4011375188002295
600156,3589026781822580
600157,5308478665406397
600158,5118931659733138
600159,3531977132256546
600160,5280848093937000
600161,4980819110599487
600162,3531257164383019
600163,5332515480075596
600164,3528243883264011
600165,5498314764013236
600166,3547824158184423
600167,4836734434081611
600168,3531924158396800
600169,3547739906488097
600170,4123922824685102
600171,5489544993542000
600172,5546180307924333
600173,5575553318447677
600174,5142379610882096
600175,5108321118275491
600176,5243630851206973
600177,5125644160532805
600178,5510325628475291
600179,5198148452392987
600180,5481436183499770
600181,3528813911400248
600182,3547731400003516
600183,5505707321247698
600184,3547025105827727
600185,3528528531448695
600186,5570189401699405
600187,5103851976637933
600188,4861623701172141
600189,5175898330145740
600190,5423554037927704
600191,3547366492917642
600192,5453642690360634
600193,5389643276064886
600194,3589604385466741
600195,3547221606854257
600196,3531001447171610
600197,5315283482664946
600198,3531859319194639
600199,4105905513836249
600200,5540226065993073
600201,3589565405331244
600202,3531072159479426
600203,3589289133290524
600204,5338056331146940
600205,5288222398533823
600206,5104182761704219
600207,3531350510312002
600208,5428992319483061
600209,5500119586440938
600210,3531679366359591
600211,3547169584322130
600212,3531606233721996
600213,5542438738992699
600214,5317143093135808
600215,5362607615220197
600216,3547898271432472
600217,4120144755833286
600218,3528509292775253
600219,5106757121082851
600220,5493070383638234
600221,3547262327784616
600222,5151016735040236
600223,3547514040912478
600224,5341348915863501
600225,5118648062162430
600226,5377770090257104
600227,5460716041945143
600228,5255428255126964
600229,3589695064578006
600230,5503810889746564
600231,5576720418045712
600232,3528526114240422
600233,5495221913994692
600234,5259210007838688
600235,3547198995676263
600236,5197948805396866
600237,3528996466797931
600238,5280097715011195
600239,3531737738451993
600240,3547688982733990
600241,5476763374849306
600242,3589494010658132
600243,4555898627749113
600244,3589829793416294
600245,3528995095153531
600246,3589579280369657
600247,5590014949343655
600248,3547516171200771
600249,4342655858091722
600250,3528803907288117
600251,4409334957454536
600252,5320065649688559
600253,5454095680065649
600254,5361165486626017
600255,3547970881820373
600256,3531950333796550
600257,3589312267951732
600258,5176981140679574
600259,5353780062607150
